{{0.0;0;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[150.0, 100.0];ACTION_NIL;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[6,6,1399,64.0 : 56.0,-1.0 : -1.0,7474.0]
[6,6,1399,64.0 : 56.0,-1.0 : -1.0,7474.0]
[3,9,1396,80.0 : 0.0,-1.0 : -1.0,6562.0]
[3,9,1394,120.0 : 0.0,-1.0 : -1.0,14642.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1392,160.0 : 0.0,-1.0 : -1.0,25922.0]
[3,9,1376,168.0 : 16.0,-1.0 : -1.0,28850.0]
[3,9,1376,168.0 : 16.0,-1.0 : -1.0,28850.0]
[3,9,1376,168.0 : 16.0,-1.0 : -1.0,28850.0]
[3,9,1376,168.0 : 16.0,-1.0 : -1.0,28850.0]
[3,9,1390,208.0 : 0.0,-1.0 : -1.0,43682.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1343,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1343,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 0.0,-1.0 : -1.0,43682.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1343,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1343,208.0 : 32.0,-1.0 : -1.0,44770.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[3,9,1388,248.0 : 0.0,-1.0 : -1.0,62002.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1388,248.0 : 0.0,-1.0 : -1.0,62002.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 0.0,-1.0 : -1.0,83522.0]
[3,9,1385,288.0 : 0.0,-1.0 : -1.0,83522.0]
},ACTION_USE}
{{39.0;335;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[50.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[0,1,1318,50.0 : 100.0,-1.0 : -1.0,12802.0]
[5,5,1400,50.0 : 100.0,-1.0 : -1.0,12802.0]
[6,6,1399,64.0 : 61.0,-1.0 : -1.0,8069.0]
[6,6,1399,64.0 : 61.0,-1.0 : -1.0,8069.0]
[6,6,1399,64.0 : 61.0,-1.0 : -1.0,8069.0]
[6,6,1399,64.0 : 61.0,-1.0 : -1.0,8069.0]
[3,9,1396,80.0 : 0.0,-1.0 : -1.0,6562.0]
[3,9,1394,120.0 : 0.0,-1.0 : -1.0,14642.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1392,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1376,160.0 : 16.0,-1.0 : -1.0,26210.0]
[3,9,1376,160.0 : 16.0,-1.0 : -1.0,26210.0]
[3,9,1392,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1390,208.0 : 0.0,-1.0 : -1.0,43682.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1390,208.0 : 0.0,-1.0 : -1.0,43682.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1379,208.0 : 16.0,-1.0 : -1.0,43970.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[3,9,1388,248.0 : 0.0,-1.0 : -1.0,62002.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1388,248.0 : 0.0,-1.0 : -1.0,62002.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
},ACTION_RIGHT}
{{39.0;336;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[60.0, 100.0];ACTION_RIGHT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[5,5,1400,50.0 : 90.0,-1.0 : -1.0,10882.0]
[6,6,1399,64.0 : 66.0,-1.0 : -1.0,8714.0]
[6,6,1399,64.0 : 66.0,-1.0 : -1.0,8714.0]
[0,1,1318,60.0 : 100.0,-1.0 : -1.0,13922.0]
[6,6,1399,64.0 : 66.0,-1.0 : -1.0,8714.0]
[6,6,1399,64.0 : 66.0,-1.0 : -1.0,8714.0]
[3,9,1396,80.0 : 0.0,-1.0 : -1.0,6562.0]
[3,9,1394,128.0 : 0.0,-1.0 : -1.0,16642.0]
[3,9,1394,128.0 : 0.0,-1.0 : -1.0,16642.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1392,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1376,160.0 : 16.0,-1.0 : -1.0,26210.0]
[3,9,1376,160.0 : 16.0,-1.0 : -1.0,26210.0]
[3,9,1392,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1390,208.0 : 0.0,-1.0 : -1.0,43682.0]
[3,9,1379,200.0 : 16.0,-1.0 : -1.0,40690.0]
[3,9,1379,200.0 : 16.0,-1.0 : -1.0,40690.0]
[3,9,1390,208.0 : 0.0,-1.0 : -1.0,43682.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1388,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1388,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
},ACTION_LEFT}
{{39.0;337;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[50.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[3,9,1363,32.0 : 16.0,-1.0 : -1.0,1378.0]
[5,5,1400,50.0 : 80.0,-1.0 : -1.0,9162.0]
[0,1,1318,50.0 : 100.0,-1.0 : -1.0,12802.0]
[6,6,1399,64.0 : 71.0,-1.0 : -1.0,9409.0]
[6,6,1399,64.0 : 71.0,-1.0 : -1.0,9409.0]
[6,6,1399,64.0 : 71.0,-1.0 : -1.0,9409.0]
[6,6,1399,64.0 : 71.0,-1.0 : -1.0,9409.0]
[3,9,1396,88.0 : 0.0,-1.0 : -1.0,7922.0]
[3,9,1396,88.0 : 0.0,-1.0 : -1.0,7922.0]
[3,9,1394,128.0 : 0.0,-1.0 : -1.0,16642.0]
[3,9,1394,128.0 : 0.0,-1.0 : -1.0,16642.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1392,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1376,160.0 : 16.0,-1.0 : -1.0,26210.0]
[3,9,1376,160.0 : 16.0,-1.0 : -1.0,26210.0]
[3,9,1392,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1379,200.0 : 16.0,-1.0 : -1.0,40690.0]
[3,9,1379,200.0 : 16.0,-1.0 : -1.0,40690.0]
[3,9,1390,216.0 : 0.0,-1.0 : -1.0,47090.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 0.0,-1.0 : -1.0,47090.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1343,216.0 : 32.0,-1.0 : -1.0,48178.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1388,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1388,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
[3,9,1385,288.0 : 16.0,-1.0 : -1.0,83810.0]
},ACTION_LEFT}
{{39.0;338;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[40.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[0,1,1318,40.0 : 100.0,-1.0 : -1.0,11882.0]
[5,5,1400,50.0 : 70.0,-1.0 : -1.0,7642.0]
[6,6,1399,64.0 : 76.0,-1.0 : -1.0,10154.0]
[6,6,1399,64.0 : 76.0,-1.0 : -1.0,10154.0]
[6,6,1399,64.0 : 76.0,-1.0 : -1.0,10154.0]
[6,6,1399,64.0 : 76.0,-1.0 : -1.0,10154.0]
[3,9,1396,88.0 : 0.0,-1.0 : -1.0,7922.0]
[3,9,1396,88.0 : 0.0,-1.0 : -1.0,7922.0]
[3,9,1394,128.0 : 0.0,-1.0 : -1.0,16642.0]
[3,9,1394,128.0 : 0.0,-1.0 : -1.0,16642.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1392,176.0 : 0.0,-1.0 : -1.0,31330.0]
[3,9,1392,176.0 : 0.0,-1.0 : -1.0,31330.0]
[3,9,1379,200.0 : 16.0,-1.0 : -1.0,40690.0]
[3,9,1379,200.0 : 16.0,-1.0 : -1.0,40690.0]
[3,9,1390,216.0 : 0.0,-1.0 : -1.0,47090.0]
[3,9,1390,216.0 : 0.0,-1.0 : -1.0,47090.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1388,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1388,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,280.0 : 16.0,-1.0 : -1.0,79250.0]
[3,9,1385,280.0 : 16.0,-1.0 : -1.0,79250.0]
},ACTION_RIGHT}
{{39.0;339;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[50.0, 100.0];ACTION_RIGHT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[5,5,1400,50.0 : 60.0,-1.0 : -1.0,6322.0]
[0,1,1318,50.0 : 100.0,-1.0 : -1.0,12802.0]
[6,6,1399,64.0 : 81.0,-1.0 : -1.0,10949.0]
[6,6,1399,64.0 : 81.0,-1.0 : -1.0,10949.0]
[6,6,1399,64.0 : 81.0,-1.0 : -1.0,10949.0]
[6,6,1399,64.0 : 81.0,-1.0 : -1.0,10949.0]
[3,9,1396,88.0 : 0.0,-1.0 : -1.0,7922.0]
[3,9,1396,88.0 : 0.0,-1.0 : -1.0,7922.0]
[3,9,1394,136.0 : 0.0,-1.0 : -1.0,18770.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,136.0 : 0.0,-1.0 : -1.0,18770.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1392,176.0 : 0.0,-1.0 : -1.0,31330.0]
[3,9,1392,176.0 : 0.0,-1.0 : -1.0,31330.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1390,216.0 : 0.0,-1.0 : -1.0,47090.0]
[3,9,1390,216.0 : 0.0,-1.0 : -1.0,47090.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1388,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1388,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,280.0 : 16.0,-1.0 : -1.0,79250.0]
[3,9,1385,280.0 : 16.0,-1.0 : -1.0,79250.0]
},ACTION_LEFT}
{{39.0;340;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[40.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[3,9,1363,24.0 : 16.0,-1.0 : -1.0,914.0]
[0,1,1318,40.0 : 100.0,-1.0 : -1.0,11882.0]
[5,5,1400,50.0 : 50.0,-1.0 : -1.0,5202.0]
[6,6,1399,64.0 : 86.0,-1.0 : -1.0,11794.0]
[6,6,1399,64.0 : 86.0,-1.0 : -1.0,11794.0]
[6,6,1399,64.0 : 86.0,-1.0 : -1.0,11794.0]
[6,6,1399,64.0 : 86.0,-1.0 : -1.0,11794.0]
[3,9,1396,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1396,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1394,136.0 : 0.0,-1.0 : -1.0,18770.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,136.0 : 0.0,-1.0 : -1.0,18770.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1376,152.0 : 16.0,-1.0 : -1.0,23698.0]
[3,9,1392,176.0 : 0.0,-1.0 : -1.0,31330.0]
[3,9,1392,176.0 : 0.0,-1.0 : -1.0,31330.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1390,224.0 : 0.0,-1.0 : -1.0,50626.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1390,224.0 : 0.0,-1.0 : -1.0,50626.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1343,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1388,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1388,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,280.0 : 16.0,-1.0 : -1.0,79250.0]
[3,9,1385,280.0 : 16.0,-1.0 : -1.0,79250.0]
},ACTION_LEFT}
{{39.0;341;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[30.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[0,1,1318,30.0 : 100.0,-1.0 : -1.0,11162.0]
[5,5,1400,50.0 : 40.0,-1.0 : -1.0,4282.0]
[6,6,1399,64.0 : 91.0,-1.0 : -1.0,12689.0]
[6,6,1399,64.0 : 91.0,-1.0 : -1.0,12689.0]
[6,6,1399,64.0 : 91.0,-1.0 : -1.0,12689.0]
[6,6,1399,64.0 : 91.0,-1.0 : -1.0,12689.0]
[3,9,1396,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1396,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1394,136.0 : 0.0,-1.0 : -1.0,18770.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,136.0 : 0.0,-1.0 : -1.0,18770.0]
[3,9,1376,144.0 : 16.0,-1.0 : -1.0,21314.0]
[3,9,1376,144.0 : 16.0,-1.0 : -1.0,21314.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1376,144.0 : 16.0,-1.0 : -1.0,21314.0]
[3,9,1376,144.0 : 16.0,-1.0 : -1.0,21314.0]
[3,9,1392,184.0 : 0.0,-1.0 : -1.0,34226.0]
[3,9,1392,184.0 : 0.0,-1.0 : -1.0,34226.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1379,192.0 : 16.0,-1.0 : -1.0,37538.0]
[3,9,1390,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1390,224.0 : 0.0,-1.0 : -1.0,50626.0]
[3,9,1343,232.0 : 32.0,-1.0 : -1.0,55378.0]
[3,9,1343,232.0 : 32.0,-1.0 : -1.0,55378.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[3,9,1343,232.0 : 32.0,-1.0 : -1.0,55378.0]
[3,9,1343,232.0 : 32.0,-1.0 : -1.0,55378.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1388,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1388,264.0 : 0.0,-1.0 : -1.0,70226.0]
[3,9,1385,272.0 : 16.0,-1.0 : -1.0,74818.0]
[3,9,1385,272.0 : 16.0,-1.0 : -1.0,74818.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,272.0 : 16.0,-1.0 : -1.0,74818.0]
[3,9,1385,272.0 : 16.0,-1.0 : -1.0,74818.0]
},ACTION_USE}
{{39.0;342;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[30.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
[3,9,1363,16.0 : 16.0,-1.0 : -1.0,578.0]
